1.400311915571428578e+01 1.493836306666666758e+01 1.346503255333333371e+01 1.163788427250000090e+01 1.422958644249999871e+01 1.327484573999999995e+01 1.218651954410000116e+01 1.251745748000000091e+01 1.281170887000000036e+01
1.379750557499999886e+01 1.568505344125000001e+01 1.123613693000000069e+01 1.191750303625000029e+01 1.461438765333333301e+01 1.375234172999999949e+01 1.119259533500000003e+01 1.253502401000000077e+01 1.347153484000000034e+01
1.305141748333333140e+01 1.567929865181818094e+01 1.184956054499999922e+01 1.263647375999999944e+01 1.506515358844444563e+01 1.473854844333333425e+01 1.296557188916666803e+01 1.253505761000000085e+01 1.300329622499999971e+01
1.406028465333333521e+01 1.540738286999999929e+01 1.201178192000000067e+01 1.256141649333333277e+01 1.442673490199999797e+01 1.547383756750000039e+01 1.421970472833333332e+01 1.337738116916666797e+01 1.332005228000000052e+01
1.316914654199999823e+01 1.487866239749999941e+01 1.202697423000000043e+01 1.243942234399999869e+01 1.454574454750000001e+01 1.500979105749999931e+01 1.267404922999999961e+01 1.335720102249999997e+01 1.333862665124999936e+01
1.209259630062500079e+01 1.422201118909091022e+01 1.025933554000000036e+01 1.155479998400000063e+01 1.364307198673076726e+01 1.400242352999999973e+01 1.101480092799999966e+01 1.113438733239999934e+01 1.292712945999999974e+01
1.146109768375000115e+01 1.311902345714285900e+01 1.032765424166666612e+01 9.577217014500000403e+00 1.116297472800000001e+01 1.258269912899999987e+01 7.302058452000000699e+00 1.032622628999999925e+01 1.162667787499999861e+01
1.135774106714285736e+01 1.221107861039999953e+01 1.126936642603333283e+01 1.035795150999999770e+01 1.232113953999999900e+01 1.023059379500000077e+01 8.766326123500000733e+00 1.054750096333333254e+01 1.014879969999999965e+01
1.132840490000000067e+01 1.233331305749999984e+01 9.915376145999999835e+00 1.054047118525000037e+01 1.190242248500000066e+01 1.063581005039999994e+01 9.701068086950000335e+00 1.012428452514166644e+01 1.024268277499999868e+01
1.100011542000000020e+01 1.312270148249999835e+01 1.151903881424999909e+01 9.574615656999998947e+00 1.257903568000000050e+01 9.403850033000001218e+00 8.476231570999999576e+00 1.008246845049999862e+01 1.089060736999999968e+01
1.100011542000000020e+01 1.232439203999999933e+01 7.300292416999998757e+00 9.818344371666666959e+00 1.309711813999999919e+01 1.116242742774999996e+01 9.819329499374999770e+00 9.501994609000000480e+00 1.019630098949999919e+01
1.096249528000000062e+01 1.171935268000000008e+01 9.509822548499998973e+00 9.943895293200000651e+00 1.179735275999999899e+01 8.992646947000000779e+00 8.600771098999999253e+00 9.449278565000000185e+00 9.822789777249999688e+00
1.096249528000000062e+01 1.305096617999999964e+01 8.237007139999997563e+00 9.669531178749998901e+00 1.251263915874999988e+01 9.599233615250000184e+00 9.012876736000000832e+00 9.424165528999999708e+00 9.623477653125000586e+00
1.186655344000000056e+01 1.325903633000000070e+01 8.277507140499999139e+00 9.405428407500000532e+00 1.158311432500000038e+01 1.070043122066666719e+01 8.208091938999999115e+00 8.816128733999999412e+00 9.347388345333333959e+00
1.186655344000000056e+01 6.387078744000000086e+00 7.332292942249999612e+00 7.276478756666666214e+00 9.876286326249999803e+00 7.043974244000000162e+00 6.758201111500000025e+00 7.590003439999999379e+00 8.468695892666666225e+00
4.825334146000000324e+00 6.261647481499999834e+00 6.603559815500000596e+00 4.999170326333333136e+00 8.002819668199999015e+00 6.853333615999999573e+00 4.986600272999999639e+00 6.640190041500000362e+00 4.651536359999999704e+00
4.825334146000000324e+00 6.572344842499999729e+00 6.587952329000000162e+00 4.203559307999999994e+00 7.058030996000000279e+00 6.955682305999999926e+00 5.278187479499999668e+00 7.524118482000000441e+00 6.087827421000000072e+00
5.106405026000000014e+00 5.839374934249999427e+00 5.932678615000000377e+00 5.460855608999999333e+00 8.006371915000000783e+00 7.481027110500000354e+00 4.204561131500000215e+00 6.656312225999999832e+00 5.667547722000000121e+00
4.981306500999999720e+00 7.059379146000000382e+00 6.496028880500000824e+00 5.978442244750000079e+00 6.992407079875000875e+00 7.236717095187501059e+00 5.720639113343750637e+00 6.743867640999999580e+00 6.205707681499999850e+00
4.981306500999999720e+00 6.020342823500000051e+00 6.258185852000000438e+00 6.118314048374999814e+00 5.577779379999999954e+00 6.407248237593750062e+00 4.790052317999999865e+00 5.766959979499999278e+00 5.986333830499999564e+00
4.797321604999999600e+00 5.408832214249999382e+00 5.632675243000000442e+00 5.875494645687499684e+00 8.689041770000001108e+00 6.572938184999999933e+00 5.681495251499999455e+00 6.810978352000000235e+00 6.398656091250000344e+00
